

1	WOher	Woher	PWAV	woher	_	MO	4
13	geopfert	geopfert	VVPP	opfern	_	OC	2
14	,	,	$,	,	_	--	13
15	die	die	PRELS	d	acc|sg|fem	OA	22
16	ich	ich	PPER	ich	nom|sg|*|1	SB	22
17	an	an	APPR	an	_	MO	22
18	dem	dem	ART	d	dat|sg|masc	NK	19
19	Tag	Tag	NN	Tag	dat|sg|masc	NK	17
20	zum	zum	APPRART	zum	dat|sg|neut	MO	22
21	Andenken	Andenken	NN	Andenken	dat|sg|neut	NK	20
22	pflanzte	pflanzte	VVFIN	pflanzte	sg|3|past|ind	RC	6
23	,	,	$,	,	_	--	22
24	da	da	KOUS	da	_	CP	31
25	Evander	Evander	NE	Evander	nom|sg|neut	MO	31
26	,	,	$,	,	_	--	25
27	mein	mein	PPOSAT	mein	nom|sg|masc	NK	28
28	Pfleg-Sohn	Pfleg-Sohn	NN	Pfleg-Sohn	nom|sg|masc	SB	31
29	mir	mir	PPER	ich	dat|sg|*|1	DA	30
30	ybergeben	übergeben	VVPP	übergeben	_	OC	31
31	ward	wurde	VAFIN	werden	sg|3|past|ind	MO	22
32	.	.	SENT	.	_	--	31

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	stehn	stehen	VVFIN	stehen	pl|3|pres|ind	--	0
3	izt	jetzt	ADV	jetzt	_	MO	2
4	achtzehn	achtzehn	CARD	achtzehn	_	NK	5
5	Jahre	Jahre	NN	Jahr	acc|pl|neut	SB	2
6	;	;	SENT	;	_	--	5

1	und	und	KON	und	_	JU	3
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	3
3	wuchsen	wuchsen	VVFIN	wachsen	pl|3|past|ind	--	0
4	so	so	ADV	so	_	MO	5
5	schœn	schön	ADJD	schön	pos	MO	3
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	9
8	es	es	PPER	es	nom|sg|neut|3	EP	9
9	scheint	scheint	VVFIN	scheinen	sg|3|pres|ind	CC	4
10	,	,	$,	,	_	--	9
11	die	die	ART	d	nom|pl|masc	NK	12
12	Gœtter	Götter	NN	Gott	nom|pl|masc	SB	13
13	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	OC	9
14	uns	uns	PPER	wir	dat|pl|*|1	DA	18
15	eine	eine	ART	ein	acc|sg|fem	NK	17
16	gute	gute	ADJA	gut	acc|sg|fem|pos	NK	17
17	Vorbedeutung	Vorbedeutung	NN	Vorbedeutung	acc|sg|fem	OA	18
18	geben	geben	VVINF	geben	_	OC	13
19	.	.	SENT	.	_	--	18

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	bist	bist	VAFIN	sein	sg|2|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	5
4	frommer	frommer	ADJA	fromm	nom|sg|masc|pos	NK	5
5	Mann	Mann	NN	Mann	nom|sg|masc	PD	2
6	,	,	$,	,	_	--	5
7	drum	drum	PAV	darum	_	MO	11
8	bist	bist	VVFIN	sein	sg|2|pres|ind	CJ	2
9	du	du	PPER	du	nom|sg|*|2	SB	8
10	so	so	ADV	so	_	MO	11
11	gesegnet	gesegnet	VVPP	segnen	_	PD	8
12	;	;	SENT	;	_	--	11

1	man	man	PIS	man	nom|sg|*	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	immer	immer	ADV	immer	_	MO	4
4	wol	wohl	ADV	wohl	_	MO	2
5	zu	zu	PTKZU	zu	_	MO	2
6	Muthe	Mute	VVINF	Mute	dat|sg|fem	NK	5
7	,	,	$,	,	_	--	6
8	wenn	wenn	KOUS	wenn	_	CP	11
9	man	man	PIS	man	nom|sg|*	SB	11
10	redlich	redlich	ADJD	redlich	pos	PD	11
11	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	2
12	und	und	KON	und	_	CD	11
13	die	die	ART	d	nom|sg|fem	NK	14
14	Gœtter	Götter	NN	Gott	nom|sg|fem	SB	15
15	ehrt	ehrt	ADJD	ehrt	sg|3|pres|ind	CJ	12
16	;	;	SENT	;	_	--	15

1	besonders	besonders	ADV	besonders	_	MO	2
2	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
3	Leute	Leute	NN	Leute	nom|pl|*	SB	2
4	from̄	from	NE	from	_	PD	5
5	seyn	sein	VAINF	sein	_	OC	2
6	,	,	$,	,	_	--	5
7	die	die	PRELS	d	nom|sg|fem	SB	14
8	in	in	APPR	in	_	MO	14
9	ihrem	ihrem	PPOSAT	ihr	dat|sg|neut	NK	10
10	Leben	Leben	NN	Leben	dat|sg|neut	NK	8
11	noch	noch	ADV	noch	_	MO	14
12	grosse	große	ADJA	groß	acc|pl|fem|pos	NK	13
13	Geschichten	Geschichten	NN	Geschichte	acc|pl|fem	OA	14
14	erwarten	erwarten	VVINF	erwarten	pl|3|pres|ind	RC	3
15	.	.	SENT	.	_	--	14

1	Was	Was	PWS	was	nom|sg|neut	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	endlich	endlich	ADV	endlich	_	MO	7
4	aus	aus	APPR	aus	_	MO	7
5	der	der	ART	d	dat|sg|fem	NK	6
6	Sache	Sache	NN	Sache	dat|sg|fem	NK	4
7	werden	werden	VAINF	werden	_	OC	2
8	?	?	SENT	?	_	--	7

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	dœrfen	doerfen	VVFIN	doerfen	pl|1|pres|ind	--	0
3	hier	hier	ADV	hier	_	MO	2
4	uns	uns	PPER	wir	dat|pl|*|1	DA	9
5	wol	wohl	ADV	wohl	_	MO	9
6	von	von	APPR	von	_	OP	9
7	unserm	unserm	PPOSAT	unser	dat|sg|neut	NK	8
8	Geheimniß	Geheimnis	NN	Geheimnis	dat|sg|neut	NK	6
9	unterhalten	unterhalten	VVINF	unterhalten	_	OC	2
10	;	;	SENT	;	_	--	9

1	wenn	wenn	KOUS	wenn	_	CP	5
2	ich	ich	PPER	ich	nom|sg|*|1	SB	5
3	nur	nur	ADV	nur	_	MO	5
4	noch	noch	ADV	noch	_	MO	3
5	erlebe	erlebe	VVFIN	erleben	sg|1|pres|ind	--	0
6	,	,	$,	,	_	--	5
7	was	was	PWREL	was	nom|sg|neut	SB	15
8	mit	mit	APPR	mit	_	MO	14
9	Alcimna	Alcimna	NE	Alcimna	dat|sg|neut	NK	8
10	,	,	$,	,	_	--	9
11	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	12
12	Pflege-Tochter	Pflege-Tochter	NN	Pflege-Tochter	dat|sg|fem	APP	9
13	,	,	$,	,	_	--	12
14	geschehen	geschehen	VVINF	geschehen	_	OC	15
15	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	5
16	;	;	SENT	;	_	--	15

1	es	es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	izt	jetzt	ADV	jetzt	_	MO	2
4	sechszehn	Sechsseen	NN	sechszehn	acc|pl|neut	NK	5
5	Jahre	Jahre	NN	Jahr	acc|pl|neut	PD	2
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	10
8	sie	sie	PPER	Sie	nom|sg|fem|3	SB	10
9	mir	mir	PPER	ich	dat|sg|*|1	DA	11
10	ist	ist	VAFIN	sein	sg|3|pres|ind	RE	1
11	anvertrauet	anvertrauet	VVPP	anvertrauen	_	OC	12
12	worden	worden	VAPP	werden	_	OC	10
13	.	.	SENT	.	_	--	12

1	Pflege	Pflege	VVFIN	pflegen	sg|3|pres|subj	--	0
2	sie	sie	PPER	Sie	acc|*|*|3	SB	1
3	wol	wohl	ADV	wohl	_	MO	1
4	;	;	SENT	;	_	--	3

1	es	es	PPER	es	nom|sg|neut|3	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	einst	einst	ADV	einst	_	MO	6
4	dein	dein	PPOSAT	dein	nom|sg|masc	NK	5
5	Glyk	Glyk	NE	Glyk	nom|sg|masc	PD	6
6	seyn	sein	VAINF	sein	_	OC	2
7	;	;	SENT	;	_	--	6

1	und	und	KON	und	_	JU	2
2	verschliesse	verschließe	VVFIN	verschließe	sg|3|pres|subj	--	0
3	das	das	ART	d	acc|sg|neut	NK	4
4	Geheimniß	Geheimnis	NN	Geheimnis	acc|sg|neut	OA	2
5	in	in	APPR	in	_	MO	2
6	dein	dein	PPOSAT	dein	acc|sg|neut	NK	7
7	innerstes	innerstes	ADJA	innerstes	acc|sg|neut|pos	NK	5
8	.	.	SENT	.	_	--	7

1	So	So	ADV	so	_	MO	2
2	sprach	sprach	VVFIN	sprechen	sg|3|past|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	Man̄	Man	PIS	man	nom|sg|masc	SB	2
5	,	,	$,	,	_	--	4
6	der	der	PRELS	d	nom|sg|masc	SB	9
7	mir	mir	PPER	ich	dat|sg|*|1	DA	9
8	sie	sie	PPER	Sie	nom|sg|fem|3	SB	9
9	ybergab	übergab	VVFIN	übergeben	sg|3|past|ind	RC	4
10	.	.	SENT	.	_	--	9

1	Die	Die	ART	d	nom|pl|masc	NK	2
2	Gœtter	Götter	NN	Gott	nom|pl|masc	SB	3
3	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
4	was	was	PIAT	was	acc|sg|neut	SB	5
5	grosses	großes	NA	Große	acc|sg|neut|pos	SB	3
6	mit	mit	APPR	mit	_	MO	3
7	ihnen	ihnen	PPER	sie	dat|pl|masc|3	NK	6
8	vor	vor	PTKVZ	vor	_	SVP	3
9	;	;	SENT	;	_	--	8

1	Evander	Evander	NE	Evander	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	der	der	ART	d	nom|sg|masc	NK	4
4	schœnste	schönste	ADJA	schön	nom|sg|masc|sup	PD	2
5	,	,	$,	,	_	--	4
6	weit	weit	ADJD	weit	pos	MO	7
7	umher	umher	ADV	umher	_	SVP	2
8	;	;	SENT	;	_	--	7

1	er	er	PPER	er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	so	so	ADV	so	_	MO	4
4	schœn	schön	ADJD	schön	pos	PD	2
5	,	,	$,	,	_	--	4
6	wie	wie	KOUS	wie	_	CM	8
7	die	die	ART	d	nom|sg|fem	NK	8
8	Bild-Sæule	Bild-Saeule	NN	Bild-Saeule	nom|pl|neut	CC	3
9	,	,	$,	,	_	--	8
10	die	die	PRELS	d	nom|pl|neut	SB	15
11	in	in	APPR	in	_	MO	15
12	dem	dem	ART	d	dat|sg|neut	NK	13
13	Delphischen	Delphischen	NN	Delphischen	dat|sg|masc	NK	11
14	Tempel	Tempel	NN	Tempel	dat|sg|masc	NK	13
15	steht	steht	VVFIN	stehen	sg|3|pres|ind	RC	8
16	;	;	SENT	;	_	--	15

1	er	er	PPER	er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	weise	weise	ADJD	weise	pos	PD	2
4	,	,	$,	,	_	--	3
5	wie	wie	KOUS	wie	_	MO	8
6	sonst	sonst	ADV	sonst	_	MO	8
7	Mænner	Männer	NN	Mann	nom|pl|masc	SB	8
8	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	2
9	,	,	$,	,	_	--	8
10	von	von	APPR	von	_	MO	2
11	viel	viel	PIS	viel	_	MO	12
12	mehr	mehr	ADV	mehr	*|*|*	NK	13
13	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	10
14	und	und	KON	und	_	CD	13
15	Erfahrung	Erfahrung	NN	Erfahrung	nom|sg|fem	CJ	14
16	.	.	SENT	.	_	--	15

1	Kyhnheit	Kühnheit	NN	Kühnheit	acc|sg|fem	OA	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	,	,	$,	,	_	--	3
5	wie	wie	KOUS	wie	_	CM	6
6	Hercules	Hercules	NE	Hercules	nom|sg|neut	APP	3
7	;	;	SENT	;	_	--	6

1	er	er	PPER	er	nom|sg|masc|3	SB	2
2	wyrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	mit	mit	APPR	mit	_	MO	5
4	Lœwen	Löwen	NN	Löwe	dat|pl|masc	NK	3
5	streiten	streiten	VVINF	streiten	_	OC	2
6	;	;	SENT	;	_	--	5

1	und	und	KON	und	_	JU	3
2	wer	wer	PWS	wer	nom|sg|*	SB	3
3	ybertrift	übertrifft	VVFIN	übertreffen	sg|3|pres|ind	--	0
4	ihn	ihn	PPER	er	acc|sg|masc|3	OA	3
5	im	im	APPRART	im	dat|sg|neut	MO	3
6	Ringen	Ringen	NN	Ringen	dat|sg|neut	NK	5
7	,	,	$,	,	_	--	6
8	im	im	APPRART	im	dat|sg|masc	CJ	5
9	Wett-Lauf	Wett-Lauf	NN	Wett-Lauf	dat|sg|masc	NK	8
10	,	,	$,	,	_	--	9
11	in	in	APPR	in	_	CJ	8
12	jeder	jeder	PIAT	jed	dat|sg|fem	NK	13
13	Ybung	Übung	NN	Übung	dat|sg|fem	NK	11
14	,	,	$,	,	_	--	13
15	die	die	ART	d	nom|sg|fem	SB	19
16	Stærke	Stärke	NN	Stärke	nom|sg|fem	OA	19
17	und	und	KON	und	_	CD	16
18	Schnelligkeit	Schnelligkeit	NN	Schnelligkeit	acc|sg|fem	CJ	17
19	fodert	fodert	VVFIN	fordern	sg|3|pres|ind	RC	13
20	?	?	SENT	?	_	--	19

1	Seine	Seine	PPOSAT	sein	nom|pl|neut	NK	2
2	Lieder	Lieder	NN	Lied	nom|pl|neut	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	die	die	ART	d	nom|pl|masc	NK	5
5	besten	besten	NA	Beste	sup	PD	3
6	,	,	$,	,	_	--	5
7	als	als	KOKOM	als	_	CM	8
8	hætte	hätte	VAFIN	haben	sg|3|past|subj	CC	5
9	sie	sie	PPER	Sie	nom|sg|fem|3	SB	8
10	Apoll	Apoll	NN	Apoll	acc|sg|masc	DA	14
11	ihm	ihm	PPER	er	dat|sg|masc|3	DA	14
12	im	im	APPRART	im	dat|sg|masc	MO	14
13	Traum	Traum	NN	Traum	dat|sg|masc	NK	12
14	gegeben	gegeben	VVPP	geben	_	OC	8
15	.	.	SENT	.	_	--	14

1	Eben	Eben	ADV	eben	_	MO	4
2	so	so	ADV	so	_	MO	3
3	sehr	sehr	ADV	sehr	_	MO	4
4	ybertrift	übertrifft	VVFIN	übertreffen	sg|3|pres|ind	--	0
5	Alcimna	Alcimna	NE	Alcimna	nom|sg|*	SB	4
6	die	die	ART	d	acc|pl|fem	NK	8
7	andern	anderen	ADJA	ander	acc|pl|neut|pos	NK	8
8	Mædchens	Mädchens	NN	Mädchen	gen|sg|neut	OA	4
9	;	;	SENT	;	_	--	8

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	schœn	schön	ADJD	schön	pos	PD	2
4	,	,	$,	,	_	--	3
5	wie	wie	KOUS	wie	_	MO	8
6	die	die	ART	d	nom|pl|fem	NK	7
7	Gratien	Gratien	NN	Gratien	nom|pl|fem	SB	8
8	sind	sind	VAFIN	sein	pl|3|pres|ind	MO	2
9	;	;	SENT	;	_	--	8

1	und	und	KON	und	_	JU	2
2	besizt	besitzt	VVFIN	besitzen	sg|3|pres|ind	--	0
3	jede	jede	PIAT	jed	acc|sg|fem	NK	4
4	Anmuth	Anmut	NN	Anmut	acc|sg|fem	OA	2
5	,	,	$,	,	_	--	4
6	die	die	PRELS	d	nom|sg|fem	SB	9
7	ein	ein	ART	ein	acc|sg|neut	NK	8
8	Mædchen	Mädchen	NN	Mädchen	acc|sg|neut	OA	9
9	zieren	zieren	VVFIN	zieren	_	RC	4
10	,	,	$,	,	_	--	9
11	in	in	APPR	in	_	MO	2
12	vollestem	vollestem	ADJA	vollestem	dat|sg|neut|sup	NK	13
13	Maasse	Maße	NN	Maß	dat|sg|neut	NK	11
14	;	;	SENT	;	_	--	13

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	ybertrift	übertrifft	VVFIN	übertreffen	sg|3|pres|ind	--	0
3	die	die	ART	d	acc|pl|*	NK	4
4	andern	anderen	PIS	ander	acc|pl|*	NK	5
5	alle	alle	PIS	all	acc|pl|*	OA	2
6	,	,	$,	,	_	--	5
7	wie	wie	KOUS	wie	_	MO	12
8	die	die	ART	d	nom|sg|fem	NK	9
9	Rose	Rose	NN	Rose	nom|sg|fem	SB	12
10	gemeine	gemeine	ADJA	gemein	acc|pl|fem|pos	NK	11
11	Gras-Blumen	Gras-Blumen	NN	Gras-Blumen	acc|pl|fem	OA	12
12	ybertrift	übertrifft	VVFIN	übertreffen	sg|3|pres|ind	RC	5
13	.	.	SENT	.	_	--	12

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	fyrchte	fürchte	VVFIN	fürchten	sg|1|pres|ind	--	0
3	und	und	KON	und	_	CD	2
4	hoffe	hoffe	VVFIN	hoffen	sg|1|pres|ind	CJ	3
5	immer	immer	ADV	immer	_	MO	6
6	wechselweise	wechselweise	ADJD	wechselweise	_	MO	4
7	von	von	APPR	von	_	OP	4
8	ihrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	9
9	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	7
10	;	;	SENT	;	_	--	9

1	vielleicht	vielleicht	ADV	vielleicht	_	MO	5
2	habens	haben's	NE	haben's	pl|3|pres|ind	--	0
3	die	die	ART	d	nom|pl|masc	NK	4
4	Gœtter	Götter	NN	Gott	nom|pl|masc	SB	2
5	gefyget	gefyget	VVPP	gefyget	_	OC	2
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	11
8	sie	sie	PPER	Sie	nom|pl|*|3	SB	11
9	sich	sich	PRF	er|es|sie	acc|pl|3	OA	10
10	lieben	lieben	VVINF	lieben	_	OC	11
11	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	OC	4
12	;	;	SENT	;	_	--	11

1	aber	aber	KON	aber	_	MO	8
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	wir	wir	PPER	wir	nom|pl|*|1	SB	8
6	wissens	Wissens	NN	wissen	gen|sg|neut	MO	8
7	doch	doch	ADV	doch	_	MO	8
8	nicht	nicht	PTKNEG	nicht	_	--	0
9	.	.	SENT	.	_	--	8

1	Immer	Immer	ADV	immer	_	MO	2
2	hoff	hoffe	VVFIN	hoffen	sg|1|pres|ind	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	,	,	$,	,	_	--	3
5	das	das	ART	d	acc|sg|neut	NK	6
6	Schiksal	Schicksal	NN	Schicksal	acc|sg|neut	SB	7
7	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	2
8	sie	sie	PPER	Sie	nom|sg|fem|3	OA	10
9	nie	nie	ADV	nie	_	MO	10
10	trennen	trennen	NN	Träne	_	OC	7
11	;	;	SENT	;	_	--	10

1	aber	aber	KON	aber	_	MO	14
2	-	-	$.	-	_	--	1
3	-	-	$.	-	_	--	2
4	-	-	$.	-	_	--	3
5	wir	wir	PPER	wir	nom|pl|*|1	SB	6
6	haben	haben	VAFIN	haben	pl|1|pres|ind	--	0
7	doch	doch	ADV	doch	_	MO	14
8	yber	über	APPR	über	_	OP	14
9	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	10
10	Schiksal	Schicksal	NN	Schicksal	acc|sg|neut	NK	8
11	nicht	nicht	PTKNEG	nicht	_	NG	14
12	so	so	ADV	so	_	MO	14
13	zu	zu	PTKZU	zu	_	PM	14
14	entscheiden	entscheiden	VVINF	entscheiden	_	OC	6
15	,	,	$,	,	_	--	14
16	wie	wie	KOKOM	wie	_	CM	22
17	wenn	wenn	KOUS	wenn	_	CP	22
18	sie	sie	PPER	Sie	nom|sg|fem|3	SB	22
19	unsre	unsre	PPOSAT	unser	sg|3|pres|subj	MO	22
20	eigenen	eigenen	ADJA	eigen	dat|pl|fem|pos	NK	21
21	Kinder	Kinder	NN	Kind	acc|pl|neut	NK	19
22	wæren	wären	VAFIN	sein	pl|3|past|subj	CC	12
23	;	;	SENT	;	_	--	22

1	man	man	PIS	man	nom|sg|*	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	OA	7
4	wieder	wieder	ADV	wieder	_	MO	7
5	von	von	APPR	von	_	MO	7
6	uns	uns	PPER	wir	dat|pl|*|1	NK	5
7	fodern	fodern	VVINF	fordern	_	OC	2
8	;	;	SENT	;	_	--	7

1	vielleicht	vielleicht	ADV	vielleicht	_	MO	2
2	geschieht	geschieht	VVFIN	geschehen	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	bald	bald	ADV	bald	_	MO	2
5	;	;	SENT	;	_	--	4

1	wir	wir	PPER	wir	nom|pl|*|1	SB	2
2	kœnnen	können	VMFIN	können	pl|1|pres|ind	--	0
3	doch	doch	ADV	doch	_	MO	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	zugeben	zugeben	VVINF	zugeben	_	OC	2
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	13
8	der	der	ART	d	nom|sg|masc	NK	9
9	Gott	Gott	NE	Gott	nom|sg|masc	SB	13
10	der	der	ART	d	gen|pl|fem	NK	11
11	Ehen	Ehen	NN	Ehe	gen|pl|fem	AG	9
12	sie	sie	PPER	Sie	nom|sg|fem|3	SB	13
13	verbinde	verbinde	VVFIN	verbinden	sg|3|pres|subj	OC	5
14	;	;	SENT	;	_	--	13

1	wir	wir	PPER	wir	nom|pl|*|1	SB	2
2	myssen	müssen	VMFIN	müssen	pl|1|pres|ind	--	0
3	noch	noch	ADV	noch	_	MO	2
4	ihre	ihre	PPOSAT	ihr	acc|pl|fem	NK	5
5	Hofnungen	Hoffnungen	NN	Hoffnung	acc|pl|fem	OA	6
6	entfernen	entfernen	VVINF	entfernen	_	OC	2
7	.	.	SENT	.	_	--	6

1	Gewiß	Gewiß	ADJD	Gewiß	_	--	0
2	!	!	SENT	!	_	--	1

1	du	du	PPER	du	nom|sg|*|2	SB	2
2	hast	hast	VAFIN	haben	sg|2|pres|ind	--	0
3	recht	recht	ADJD	recht	_	MO	2
4	,	,	$,	,	_	--	3
5	Lamon	Lamon	NN	Lamon	nom|sg|neut	OA	2
6	!	!	SENT	!	_	--	5

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	hoffe	hoffe	VVFIN	hoffen	sg|1|pres|ind	--	0
3	,	,	$,	,	_	--	2
4	wir	wir	PPER	wir	nom|pl|*|1	SB	5
5	werden	werden	VAFIN	werden	pl|1|pres|ind	OC	2
6	die	die	ART	d	acc|sg|fem	NK	7
7	Geheimnisse	Geheimnisse	NN	Geheimnis	acc|pl|neut	OA	11
8	bald	bald	ADV	bald	_	MO	11
9	am	am	APPRART	am	dat|sg|masc	MO	11
10	Tag	Tag	NN	Tag	dat|sg|masc	NK	9
11	sehen	sehen	VVINF	sehen	_	OC	5
12	;	;	SENT	;	_	--	11

1	ich	ich	PPER	ich	nom|sg|*|1	SB	2
2	wynsch	Wünsch	NE	Wünsch	sg|1|pres|ind	--	0
3	es	es	PPER	es	acc|sg|neut|3	OA	2
4	mit	mit	APPR	mit	_	MO	2
5	grœsserer	größerer	ADJA	groß	dat|sg|fem|comp	NK	6
